,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.algorithm,Condensing Method,model.init.distance_matrix,model.init.k,Condensing Ratio,Metric,model.init.modified,model.init.name,Symmetric,model.init.weights,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers
c2d0068cee64b22c0a08649dea87caf3,train,deckard.base.experiment.Experiment,c2d0068cee64b22c0a08649dea87caf3,Truthseeker,cpu,c2d0068cee64b22c0a08649dea87caf3,c2d0068cee64b22c0a08649dea87caf3,k-KNN,c2d0068cee64b22c0a08649dea87caf3,c2d0068cee64b22c0a08649dea87caf3,0.58,14.506450003335674,cpu,1726255879.995108,1726255832.746637,57.28880365,0.143222009125,cpu,1726255832.745809,1726255777.5502665,67.01180553,0.06701180553,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,c2d0068cee64b22c0a08649dea87caf3,predictions.json,reports/condense/knn/gzip/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,brute,Random,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,1.0,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
fc6d43b550c8b838b97ba47c7e364136,train,deckard.base.experiment.Experiment,fc6d43b550c8b838b97ba47c7e364136,Truthseeker,cpu,fc6d43b550c8b838b97ba47c7e364136,fc6d43b550c8b838b97ba47c7e364136,k-KNN,fc6d43b550c8b838b97ba47c7e364136,fc6d43b550c8b838b97ba47c7e364136,0.5425,15.801690100029186,cpu,1727361067.229998,1727361031.035355,43.94557419,0.109863935475,cpu,1727361031.035262,1727361020.4625144,10.59325546,0.01059325546,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,fc6d43b550c8b838b97ba47c7e364136,predictions.json,reports/condense/knn/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,brute,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.9,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
ee1a9b464cca763c2a761adebf425290,train,deckard.base.experiment.Experiment,ee1a9b464cca763c2a761adebf425290,Truthseeker,cpu,ee1a9b464cca763c2a761adebf425290,ee1a9b464cca763c2a761adebf425290,k-KNN,ee1a9b464cca763c2a761adebf425290,ee1a9b464cca763c2a761adebf425290,0.5475,15.628996218054631,cpu,1727361045.0707712,1727361020.760983,29.8872772,0.074718193,cpu,1727361020.7608993,1727361020.5515668,0.23962441,0.00023962441,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,ee1a9b464cca763c2a761adebf425290,predictions.json,reports/condense/knn/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,brute,SVC,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.9,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
ea4fe5ae846c7cdf7a3c1af0fa8482f9,train,deckard.base.experiment.Experiment,ea4fe5ae846c7cdf7a3c1af0fa8482f9,Truthseeker,cpu,ea4fe5ae846c7cdf7a3c1af0fa8482f9,ea4fe5ae846c7cdf7a3c1af0fa8482f9,k-KNN,ea4fe5ae846c7cdf7a3c1af0fa8482f9,ea4fe5ae846c7cdf7a3c1af0fa8482f9,0.5525,15.456304335073654,cpu,1727361150.7483733,1727361126.3058462,29.26972295,0.073174307375,cpu,1727361126.3057618,1727361126.1111424,0.22295248,0.00022295248,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,ea4fe5ae846c7cdf7a3c1af0fa8482f9,predictions.json,reports/condense/knn/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,brute,SVC,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.9,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
d512ae42baa0b907ebf48188f1d7879d,train,deckard.base.experiment.Experiment,d512ae42baa0b907ebf48188f1d7879d,Truthseeker,cpu,d512ae42baa0b907ebf48188f1d7879d,d512ae42baa0b907ebf48188f1d7879d,k-KNN,d512ae42baa0b907ebf48188f1d7879d,d512ae42baa0b907ebf48188f1d7879d,0.59,14.161042249450816,cpu,1727361168.2629433,1727361126.1696737,50.46522254,0.12616305635,cpu,1727361126.169576,1727361125.9761374,0.22436447,0.00022436447,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,d512ae42baa0b907ebf48188f1d7879d,predictions.json,reports/condense/knn/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,brute,Random,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.9,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
b95e4c4486d1d031e4e19eb10d6aff75,train,deckard.base.experiment.Experiment,b95e4c4486d1d031e4e19eb10d6aff75,Truthseeker,cpu,b95e4c4486d1d031e4e19eb10d6aff75,b95e4c4486d1d031e4e19eb10d6aff75,k-KNN,b95e4c4486d1d031e4e19eb10d6aff75,b95e4c4486d1d031e4e19eb10d6aff75,0.56,15.197241523182493,cpu,1727361067.856872,1727361025.896253,51.22049793,0.128051244825,cpu,1727361025.896162,1727361020.4622548,5.46092265,0.00546092265,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,b95e4c4486d1d031e4e19eb10d6aff75,predictions.json,reports/condense/knn/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,brute,Hardness,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.9,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
a9e9ad85571fda049a1b8d2a5a8a065d,train,deckard.base.experiment.Experiment,a9e9ad85571fda049a1b8d2a5a8a065d,Truthseeker,cpu,a9e9ad85571fda049a1b8d2a5a8a065d,a9e9ad85571fda049a1b8d2a5a8a065d,k-KNN,a9e9ad85571fda049a1b8d2a5a8a065d,a9e9ad85571fda049a1b8d2a5a8a065d,0.525,16.40614067586945,cpu,1727361118.6883562,1727361075.5923986,52.27324827,0.130683120675,cpu,1727361075.592301,1727361075.3345816,0.28442005,0.00028442005,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,a9e9ad85571fda049a1b8d2a5a8a065d,predictions.json,reports/condense/knn/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,brute,Medoid,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.9,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
ed53b3cd1b70441afa1990aa244b8379,train,deckard.base.experiment.Experiment,ed53b3cd1b70441afa1990aa244b8379,Truthseeker,cpu,ed53b3cd1b70441afa1990aa244b8379,ed53b3cd1b70441afa1990aa244b8379,k-KNN,ed53b3cd1b70441afa1990aa244b8379,ed53b3cd1b70441afa1990aa244b8379,0.57,14.851875748162715,cpu,1727374897.7987485,1727374864.4073424,38.17702627,0.095442565675,cpu,1727374864.4072497,1727374853.930584,10.48492238,0.01048492238,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,ed53b3cd1b70441afa1990aa244b8379,predictions.json,reports/condense/knn/zstd/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,brute,KNN,truthseeker/models/zstd/symmetry_true/modified_true/1000-400-0.npz,3,0.9,ZSTD,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
7034c0bd67965154bff6a882d11aa7d2,train,deckard.base.experiment.Experiment,7034c0bd67965154bff6a882d11aa7d2,Truthseeker,cpu,7034c0bd67965154bff6a882d11aa7d2,7034c0bd67965154bff6a882d11aa7d2,k-KNN,7034c0bd67965154bff6a882d11aa7d2,7034c0bd67965154bff6a882d11aa7d2,0.5725,14.765468837368177,cpu,1727361118.7344503,1727361075.57549,52.27529568,0.1306882392,cpu,1727361075.57539,1727361075.342786,0.26369803,0.00026369803,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,7034c0bd67965154bff6a882d11aa7d2,predictions.json,reports/condense/knn/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,brute,Random,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.9,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
555bec58ede44a24eb28eb03a8340380,train,deckard.base.experiment.Experiment,555bec58ede44a24eb28eb03a8340380,Truthseeker,cpu,555bec58ede44a24eb28eb03a8340380,555bec58ede44a24eb28eb03a8340380,k-KNN,555bec58ede44a24eb28eb03a8340380,555bec58ede44a24eb28eb03a8340380,0.535,16.060712932048837,cpu,1727361118.439428,1727361075.57151,51.26988239,0.128174705975,cpu,1727361075.5714078,1727361075.335343,0.26044489,0.00026044489,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,555bec58ede44a24eb28eb03a8340380,predictions.json,reports/condense/knn/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,brute,Sum,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.9,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
48a60c762db7c77f05b62a30cd1c91b0,train,deckard.base.experiment.Experiment,48a60c762db7c77f05b62a30cd1c91b0,Truthseeker,cpu,48a60c762db7c77f05b62a30cd1c91b0,48a60c762db7c77f05b62a30cd1c91b0,k-KNN,48a60c762db7c77f05b62a30cd1c91b0,48a60c762db7c77f05b62a30cd1c91b0,0.56,15.197241523182493,cpu,1727361265.5897326,1727361222.8118458,52.31364893,0.130784122325,cpu,1727361222.8117485,1727361222.2564647,0.58193073,0.00058193073,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,48a60c762db7c77f05b62a30cd1c91b0,predictions.json,reports/condense/knn/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,brute,NearMiss,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.9,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
09cd0b02e87b6d9dea05e869a6dc4809,train,deckard.base.experiment.Experiment,09cd0b02e87b6d9dea05e869a6dc4809,Truthseeker,cpu,09cd0b02e87b6d9dea05e869a6dc4809,09cd0b02e87b6d9dea05e869a6dc4809,k-KNN,09cd0b02e87b6d9dea05e869a6dc4809,09cd0b02e87b6d9dea05e869a6dc4809,0.5675,14.938196702233514,cpu,1727361119.06296,1727361075.8555567,52.45453393,0.131136334825,cpu,1727361075.8554533,1727361075.3293118,0.55301404,0.00055301404,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,09cd0b02e87b6d9dea05e869a6dc4809,predictions.json,reports/condense/knn/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,brute,NearMiss,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.9,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
033560968aa539f78023b7321adefbd1,train,deckard.base.experiment.Experiment,033560968aa539f78023b7321adefbd1,Truthseeker,cpu,033560968aa539f78023b7321adefbd1,033560968aa539f78023b7321adefbd1,k-KNN,033560968aa539f78023b7321adefbd1,033560968aa539f78023b7321adefbd1,0.53,16.23342880295272,cpu,1727361170.8136134,1727361135.9078414,42.16744868,0.1054186217,cpu,1727361135.9077475,1727361126.1853533,9.74680052,0.00974680052,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,033560968aa539f78023b7321adefbd1,predictions.json,reports/condense/knn/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,brute,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.9,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
01319ec4b408fcc79ba4d1b250318e56,train,deckard.base.experiment.Experiment,01319ec4b408fcc79ba4d1b250318e56,Truthseeker,cpu,01319ec4b408fcc79ba4d1b250318e56,01319ec4b408fcc79ba4d1b250318e56,k-KNN,01319ec4b408fcc79ba4d1b250318e56,01319ec4b408fcc79ba4d1b250318e56,0.535,16.060712932048837,cpu,1727361062.2668593,1727361020.7885609,49.96539379,0.124913484475,cpu,1727361020.7884696,1727361020.569972,0.25032316,0.00025032316,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,01319ec4b408fcc79ba4d1b250318e56,predictions.json,reports/condense/knn/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,brute,Sum,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.9,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
f1ab55f4e715b8a9f5d633d739b19ab8,train,deckard.base.experiment.Experiment,f1ab55f4e715b8a9f5d633d739b19ab8,Truthseeker,cpu,f1ab55f4e715b8a9f5d633d739b19ab8,f1ab55f4e715b8a9f5d633d739b19ab8,k-KNN,f1ab55f4e715b8a9f5d633d739b19ab8,f1ab55f4e715b8a9f5d633d739b19ab8,0.5325,16.147093855926897,cpu,1727379923.5723605,1727379899.5757902,29.32811169,0.073320279225,cpu,1727379899.5757024,1727379899.0139558,0.59105429,0.00059105429,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,f1ab55f4e715b8a9f5d633d739b19ab8,predictions.json,reports/condense/knn/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,brute,NearMiss,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.5,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
b3dc5a41357ec056285f6756813ac330,train,deckard.base.experiment.Experiment,b3dc5a41357ec056285f6756813ac330,Truthseeker,cpu,b3dc5a41357ec056285f6756813ac330,b3dc5a41357ec056285f6756813ac330,k-KNN,b3dc5a41357ec056285f6756813ac330,b3dc5a41357ec056285f6756813ac330,0.5825,14.420097065367672,cpu,1727379838.1095724,1727379813.9436564,29.49595966,0.07373989915,cpu,1727379813.9435651,1727379813.756616,0.21921762,0.00021921762,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,b3dc5a41357ec056285f6756813ac330,predictions.json,reports/condense/knn/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,brute,Random,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.5,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
72895b068893636c664cb265354ba506,train,deckard.base.experiment.Experiment,72895b068893636c664cb265354ba506,Truthseeker,cpu,72895b068893636c664cb265354ba506,72895b068893636c664cb265354ba506,k-KNN,72895b068893636c664cb265354ba506,72895b068893636c664cb265354ba506,0.5325,16.147093855926897,cpu,1727379931.810315,1727379908.9864633,27.62215847,0.069055396175,cpu,1727379908.9857244,1727379898.8882165,10.12132974,0.01012132974,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,72895b068893636c664cb265354ba506,predictions.json,reports/condense/knn/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,brute,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.5,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
71c2ad47c8b474ffac301370f1c19623,train,deckard.base.experiment.Experiment,71c2ad47c8b474ffac301370f1c19623,Truthseeker,cpu,71c2ad47c8b474ffac301370f1c19623,71c2ad47c8b474ffac301370f1c19623,k-KNN,71c2ad47c8b474ffac301370f1c19623,71c2ad47c8b474ffac301370f1c19623,0.5325,16.147085859952593,cpu,1727379884.148374,1727379861.069423,28.36357674,0.07090894185,cpu,1727379861.069325,1727379860.8271716,0.27743369,0.00027743369,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,71c2ad47c8b474ffac301370f1c19623,predictions.json,reports/condense/knn/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,brute,Medoid,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.5,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
5a2b2e1019d87ee3c96d7949c175ef68,train,deckard.base.experiment.Experiment,5a2b2e1019d87ee3c96d7949c175ef68,Truthseeker,cpu,5a2b2e1019d87ee3c96d7949c175ef68,5a2b2e1019d87ee3c96d7949c175ef68,k-KNN,5a2b2e1019d87ee3c96d7949c175ef68,5a2b2e1019d87ee3c96d7949c175ef68,0.5325,16.147085859952593,cpu,1727379884.566035,1727379861.088939,28.69403766,0.07173509415,cpu,1727379861.0888298,1727379860.838151,0.27910617,0.00027910617,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,5a2b2e1019d87ee3c96d7949c175ef68,predictions.json,reports/condense/knn/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,brute,Medoid,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.5,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
580657af4e00585a860a4d60ff9800d1,train,deckard.base.experiment.Experiment,580657af4e00585a860a4d60ff9800d1,Truthseeker,cpu,580657af4e00585a860a4d60ff9800d1,580657af4e00585a860a4d60ff9800d1,k-KNN,580657af4e00585a860a4d60ff9800d1,580657af4e00585a860a4d60ff9800d1,0.5325,16.147093855926897,cpu,1727379992.7759926,1727379968.1056128,30.01282531,0.075032063275,cpu,1727379968.10551,1727379962.6567209,5.4740537,0.0054740537,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,580657af4e00585a860a4d60ff9800d1,predictions.json,reports/condense/knn/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,brute,Hardness,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.5,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
368510500183a25b5320e3a0bd096c28,train,deckard.base.experiment.Experiment,368510500183a25b5320e3a0bd096c28,Truthseeker,cpu,368510500183a25b5320e3a0bd096c28,368510500183a25b5320e3a0bd096c28,k-KNN,368510500183a25b5320e3a0bd096c28,368510500183a25b5320e3a0bd096c28,0.545,15.715309176151123,cpu,1727380053.2169042,1727380028.4870477,29.85322686,0.07463306715,cpu,1727380028.4869366,1727380028.2766323,0.23433384,0.00023433384,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,368510500183a25b5320e3a0bd096c28,predictions.json,reports/condense/knn/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,brute,Random,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.5,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
56f04f111c0bb5318d97609d5f8a74af,train,deckard.base.experiment.Experiment,56f04f111c0bb5318d97609d5f8a74af,Truthseeker,cpu,56f04f111c0bb5318d97609d5f8a74af,56f04f111c0bb5318d97609d5f8a74af,k-KNN,56f04f111c0bb5318d97609d5f8a74af,56f04f111c0bb5318d97609d5f8a74af,0.525,16.40614067586945,cpu,1727361061.2532742,1727361020.8200514,49.73845294,0.12434613235,cpu,1727361020.8199518,1727361020.571118,0.27505415,0.00027505415,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,56f04f111c0bb5318d97609d5f8a74af,predictions.json,reports/condense/knn/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,brute,Medoid,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.9,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
9ea0c67d7accbcd6a2846f95acf93daf,train,deckard.base.experiment.Experiment,9ea0c67d7accbcd6a2846f95acf93daf,Truthseeker,cpu,9ea0c67d7accbcd6a2846f95acf93daf,9ea0c67d7accbcd6a2846f95acf93daf,k-KNN,9ea0c67d7accbcd6a2846f95acf93daf,9ea0c67d7accbcd6a2846f95acf93daf,0.5975,13.902027413405468,cpu,1726257455.6487513,1726257411.5023732,50.15169181,0.125379229525,cpu,1726257411.5015976,1726257353.6480136,65.49398525,0.06549398525,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,9ea0c67d7accbcd6a2846f95acf93daf,predictions.json,reports/condense/knn/zstd/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,brute,Random,truthseeker/models/zstd/symmetry_true/modified_true/1000-400-0.npz,3,1.0,ZSTD,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
