,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,Condensing Method,model.init.distance_matrix,model.init.gamma,model.init.kernel,Condensing Ratio,model.init.max_iter,Metric,model.init.modified,model.init.name,Symmetric,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers
251b4d2b550af5a3b4d733a8d91e4209,train,deckard.base.experiment.Experiment,251b4d2b550af5a3b4d733a8d91e4209,Truthseeker,cpu,251b4d2b550af5a3b4d733a8d91e4209,251b4d2b550af5a3b4d733a8d91e4209,k-SVC,251b4d2b550af5a3b4d733a8d91e4209,251b4d2b550af5a3b4d733a8d91e4209,0.575,14.679163875245983,cpu,1727413824.098529,1727413800.0199585,29.42194903,0.073554872575,cpu,1727413800.019842,1727413790.73534,9.30178319,0.00930178319,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,251b4d2b550af5a3b4d733a8d91e4209,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,997.0132411870974,,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.5,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
259f18d91654a4a66420a986f4076e90,train,deckard.base.experiment.Experiment,259f18d91654a4a66420a986f4076e90,Truthseeker,cpu,259f18d91654a4a66420a986f4076e90,259f18d91654a4a66420a986f4076e90,k-SVC,259f18d91654a4a66420a986f4076e90,259f18d91654a4a66420a986f4076e90,0.5675,14.93820669720139,cpu,1727413787.1122603,1727413762.891835,29.55350496,0.0738837624,cpu,1727413762.8917458,1727413753.504095,9.42310248,0.00942310248,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,259f18d91654a4a66420a986f4076e90,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,991.8513210791956,balanced,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.5,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
2d323c68c549f60f812c614db65bb589,train,deckard.base.experiment.Experiment,2d323c68c549f60f812c614db65bb589,Truthseeker,cpu,2d323c68c549f60f812c614db65bb589,2d323c68c549f60f812c614db65bb589,k-SVC,2d323c68c549f60f812c614db65bb589,2d323c68c549f60f812c614db65bb589,0.515,16.75130855052526,cpu,1727413666.8103392,1727413642.5249848,29.11581674,0.07278954185,cpu,1727413642.524888,1727413642.2766674,0.27334197,0.00027334197,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,2d323c68c549f60f812c614db65bb589,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,22.33159492007361,balanced,Sum,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.5,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
2d5194b6ca3760edf44be6ddc85c7777,train,deckard.base.experiment.Experiment,2d5194b6ca3760edf44be6ddc85c7777,Truthseeker,cpu,2d5194b6ca3760edf44be6ddc85c7777,2d5194b6ca3760edf44be6ddc85c7777,k-SVC,2d5194b6ca3760edf44be6ddc85c7777,2d5194b6ca3760edf44be6ddc85c7777,0.5,17.26978799617044,cpu,1727413666.3932228,1727413642.5617464,29.13805339,0.072845133475,cpu,1727413642.5616531,1727413642.3015468,0.28932265,0.00028932265,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,2d5194b6ca3760edf44be6ddc85c7777,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,0.2213845236998544,balanced,Medoid,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,precomputed,0.5,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
2d54e9e230917814909f656fb62d19e3,train,deckard.base.experiment.Experiment,2d54e9e230917814909f656fb62d19e3,Truthseeker,cpu,2d54e9e230917814909f656fb62d19e3,2d54e9e230917814909f656fb62d19e3,k-SVC,2d54e9e230917814909f656fb62d19e3,2d54e9e230917814909f656fb62d19e3,0.54,15.888009055106403,cpu,1727413402.5431116,1727413378.910346,28.93168625,0.072329215625,cpu,1727413378.9102614,1727413368.9487906,9.99120281,0.00999120281,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,2d54e9e230917814909f656fb62d19e3,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,148.08007400678775,balanced,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.5,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
31c1e52dc16778645214048a15d2b5ba,train,deckard.base.experiment.Experiment,31c1e52dc16778645214048a15d2b5ba,Truthseeker,cpu,31c1e52dc16778645214048a15d2b5ba,31c1e52dc16778645214048a15d2b5ba,k-SVC,31c1e52dc16778645214048a15d2b5ba,31c1e52dc16778645214048a15d2b5ba,0.57,14.851853759233386,cpu,1727413786.032554,1727413762.963621,28.36180045,0.070904501125,cpu,1727413762.9635267,1727413753.4872425,9.50738334,0.00950738334,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,31c1e52dc16778645214048a15d2b5ba,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,997.498020355539,balanced,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.5,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
5019c839ffa3ada0b90ec31041be316c,train,deckard.base.experiment.Experiment,5019c839ffa3ada0b90ec31041be316c,Truthseeker,cpu,5019c839ffa3ada0b90ec31041be316c,5019c839ffa3ada0b90ec31041be316c,k-SVC,5019c839ffa3ada0b90ec31041be316c,5019c839ffa3ada0b90ec31041be316c,0.5375,15.974383982003737,cpu,1727413776.3349545,1727413753.792301,27.57210563,0.068930264075,cpu,1727413753.7922018,1727413753.5211806,0.30243015,0.00030243015,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,5019c839ffa3ada0b90ec31041be316c,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,990.8896577640412,,Medoid,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.5,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
33e611368cb84219649e3730cd19a406,train,deckard.base.experiment.Experiment,33e611368cb84219649e3730cd19a406,Truthseeker,cpu,33e611368cb84219649e3730cd19a406,33e611368cb84219649e3730cd19a406,k-SVC,33e611368cb84219649e3730cd19a406,33e611368cb84219649e3730cd19a406,0.5575,15.28359246215692,cpu,1727413745.3846354,1727413721.8616295,28.67198261,0.071679956525,cpu,1727413721.8615406,1727413716.5581863,5.32987859,0.00532987859,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,33e611368cb84219649e3730cd19a406,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,925.535370510818,balanced,Hardness,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.5,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
3c03784073aa982a54c7409bd7d9358c,train,deckard.base.experiment.Experiment,3c03784073aa982a54c7409bd7d9358c,Truthseeker,cpu,3c03784073aa982a54c7409bd7d9358c,3c03784073aa982a54c7409bd7d9358c,k-SVC,3c03784073aa982a54c7409bd7d9358c,3c03784073aa982a54c7409bd7d9358c,0.5675,14.938204698207814,cpu,1727413636.6819277,1727413614.948554,26.84567183,0.067114179575,cpu,1727413614.9484632,1727413605.4778368,9.50092101,0.00950092101,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,3c03784073aa982a54c7409bd7d9358c,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,986.1471440632972,balanced,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.5,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
3e063572f59486f310a18ea9454ab96c,train,deckard.base.experiment.Experiment,3e063572f59486f310a18ea9454ab96c,Truthseeker,cpu,3e063572f59486f310a18ea9454ab96c,3e063572f59486f310a18ea9454ab96c,k-SVC,3e063572f59486f310a18ea9454ab96c,3e063572f59486f310a18ea9454ab96c,0.5725,14.765504819252532,cpu,1727413276.903494,1727413252.9457629,29.20377118,0.07300942795,cpu,1727413252.9456477,1727413243.005057,9.96734146,0.00996734146,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,3e063572f59486f310a18ea9454ab96c,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,998.2983913512684,balanced,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.5,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
424a88e23eb83fe0fa823bc3205dc68b,train,deckard.base.experiment.Experiment,424a88e23eb83fe0fa823bc3205dc68b,Truthseeker,cpu,424a88e23eb83fe0fa823bc3205dc68b,424a88e23eb83fe0fa823bc3205dc68b,k-SVC,424a88e23eb83fe0fa823bc3205dc68b,424a88e23eb83fe0fa823bc3205dc68b,0.57,14.85185575822696,cpu,1727413750.285473,1727413726.021659,29.50708427,0.073767710675,cpu,1727413726.02156,1727413716.563201,9.48668292,0.00948668292,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,424a88e23eb83fe0fa823bc3205dc68b,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,986.294466387038,balanced,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.5,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
42e3e86ec66c020afdde73c66126a3ef,train,deckard.base.experiment.Experiment,42e3e86ec66c020afdde73c66126a3ef,Truthseeker,cpu,42e3e86ec66c020afdde73c66126a3ef,42e3e86ec66c020afdde73c66126a3ef,k-SVC,42e3e86ec66c020afdde73c66126a3ef,42e3e86ec66c020afdde73c66126a3ef,0.59,14.161046247437964,cpu,1727413527.5421045,1727413503.9889002,28.54071519,0.071351787975,cpu,1727413503.98881,1727413493.6942694,10.32222509,0.01032222509,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,42e3e86ec66c020afdde73c66126a3ef,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,42.62116690700167,,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,rbf,0.5,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
46bcdfbcc92f6bcdfdd7f61807e3860b,train,deckard.base.experiment.Experiment,46bcdfbcc92f6bcdfdd7f61807e3860b,Truthseeker,cpu,46bcdfbcc92f6bcdfdd7f61807e3860b,46bcdfbcc92f6bcdfdd7f61807e3860b,k-SVC,46bcdfbcc92f6bcdfdd7f61807e3860b,46bcdfbcc92f6bcdfdd7f61807e3860b,0.5,17.26978799617044,cpu,1727413565.036908,1727413541.671814,28.76538223,0.071913455575,cpu,1727413541.6717193,1727413531.9732285,9.72737067,0.00972737067,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,46bcdfbcc92f6bcdfdd7f61807e3860b,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,1.1652843985865355,balanced,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.5,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
481591fdd7082a812b50ebf5f7a4f5a7,train,deckard.base.experiment.Experiment,481591fdd7082a812b50ebf5f7a4f5a7,Truthseeker,cpu,481591fdd7082a812b50ebf5f7a4f5a7,481591fdd7082a812b50ebf5f7a4f5a7,k-SVC,481591fdd7082a812b50ebf5f7a4f5a7,481591fdd7082a812b50ebf5f7a4f5a7,0.59,14.161046247437964,cpu,1727413670.727924,1727413647.6643426,28.23021351,0.070575533775,cpu,1727413647.6642492,1727413642.3013785,5.38935714,0.00538935714,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,481591fdd7082a812b50ebf5f7a4f5a7,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,29.406832306613502,balanced,Hardness,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,rbf,0.5,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
4f15c232000014ed54bbd432184a23b0,train,deckard.base.experiment.Experiment,4f15c232000014ed54bbd432184a23b0,Truthseeker,cpu,4f15c232000014ed54bbd432184a23b0,4f15c232000014ed54bbd432184a23b0,k-SVC,4f15c232000014ed54bbd432184a23b0,4f15c232000014ed54bbd432184a23b0,0.5725,14.765504819252532,cpu,1727413786.3463497,1727413763.0715935,28.49920288,0.0712480072,cpu,1727413763.0714974,1727413753.5139074,9.58535445,0.00958535445,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,4f15c232000014ed54bbd432184a23b0,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,990.763005423073,balanced,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.5,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
35955c685c4273f6e2b72660bd0b28c7,train,deckard.base.experiment.Experiment,35955c685c4273f6e2b72660bd0b28c7,Truthseeker,cpu,35955c685c4273f6e2b72660bd0b28c7,35955c685c4273f6e2b72660bd0b28c7,k-SVC,35955c685c4273f6e2b72660bd0b28c7,35955c685c4273f6e2b72660bd0b28c7,0.57,14.851861755207688,cpu,1727413824.4792151,1727413800.0871391,29.69144572,0.0742286143,cpu,1727413800.0870447,1727413790.7449598,9.36925278,0.00936925278,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,35955c685c4273f6e2b72660bd0b28c7,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,908.9291079620756,,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.5,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
241b8e2f97b0a6fb986f2835838a88b2,train,deckard.base.experiment.Experiment,241b8e2f97b0a6fb986f2835838a88b2,Truthseeker,cpu,241b8e2f97b0a6fb986f2835838a88b2,241b8e2f97b0a6fb986f2835838a88b2,k-SVC,241b8e2f97b0a6fb986f2835838a88b2,241b8e2f97b0a6fb986f2835838a88b2,0.5625,15.11089858018237,cpu,1727413350.234252,1727413327.2140317,28.08654645,0.070216366125,cpu,1727413327.213489,1727413326.6635542,0.58014924,0.00058014924,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,241b8e2f97b0a6fb986f2835838a88b2,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,937.9807546867672,balanced,NearMiss,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.5,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
78cb6909fca8b16dc356dce20dcbddc3,train,deckard.base.experiment.Experiment,78cb6909fca8b16dc356dce20dcbddc3,Truthseeker,cpu,78cb6909fca8b16dc356dce20dcbddc3,78cb6909fca8b16dc356dce20dcbddc3,k-SVC,78cb6909fca8b16dc356dce20dcbddc3,78cb6909fca8b16dc356dce20dcbddc3,0.525,16.406108691972246,cpu,1727413713.02831,1727413689.6601975,28.5544997,0.07138624925,cpu,1727413689.6601074,1727413679.9787457,9.70721822,0.00970721822,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,78cb6909fca8b16dc356dce20dcbddc3,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,113.66768687858622,balanced,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.5,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
7dd43e34d777940498e30c08d4bf9b6d,train,deckard.base.experiment.Experiment,7dd43e34d777940498e30c08d4bf9b6d,Truthseeker,cpu,7dd43e34d777940498e30c08d4bf9b6d,7dd43e34d777940498e30c08d4bf9b6d,k-SVC,7dd43e34d777940498e30c08d4bf9b6d,7dd43e34d777940498e30c08d4bf9b6d,0.5725,14.765512815226836,cpu,1727413675.67074,1727413652.0471056,28.64074687,0.071601867175,cpu,1727413652.0470047,1727413642.276544,9.80168734,0.00980168734,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,7dd43e34d777940498e30c08d4bf9b6d,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,991.7249076619069,,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.5,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
9a4610e144d99ab40011fd5f230fd825,train,deckard.base.experiment.Experiment,9a4610e144d99ab40011fd5f230fd825,Truthseeker,cpu,9a4610e144d99ab40011fd5f230fd825,9a4610e144d99ab40011fd5f230fd825,k-SVC,9a4610e144d99ab40011fd5f230fd825,9a4610e144d99ab40011fd5f230fd825,0.57,14.85185775722054,cpu,1727413485.8167486,1727413462.0155675,29.01188226,0.07252970565,cpu,1727413462.0154765,1727413452.215827,9.83135637,0.00983135637,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,9a4610e144d99ab40011fd5f230fd825,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,988.6808583034508,balanced,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.5,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
