,Unnamed: 0,stage,_target_,data,dataset,device_id,files,model,model_name,name,scorers,train_time,train_time_per_sample,train_start_time,train_end_time,train_device,predict_time,predict_time_per_sample,predict_start_time,predict_end_time,predict_device,accuracy,log_loss,predictions,exception,data._target_,data.generate.name,data.generate.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model._target_,model.library,model.art._target_,model.art.initialize.nb_classes,model.art.library,model.data._target_,model.data.generate.name,model.data.generate.target,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.init._target_,model.init.compressor,model.init.distance_matrix,model.init.k,model.init.m,model.init.method,model.init.metric,model.init.name,model.init.symmetric,model.init.precompute,scorers._target_,scorers.accuracy._target_,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss._target_,scorers.log_loss.direction,scorers.log_loss.name,model_layers
87,6bc2f527ffb44b6743c609c9140c365c,train,deckard.base.experiment.Experiment,6bc2f527ffb44b6743c609c9140c365c,sms_spam,cpu,6bc2f527ffb44b6743c609c9140c365c,6bc2f527ffb44b6743c609c9140c365c,GzipClassifier,6bc2f527ffb44b6743c609c9140c365c,6bc2f527ffb44b6743c609c9140c365c,115.772438392,0.115772438392,1708477112.370135,1708477221.093854,cpu,10.328681039,0.010328681039,1708477221.094309,1708477230.8192816,cpu,0.13,30.048735466003414,sms_spam/reports/train/6bc2f527ffb44b6743c609c9140c365c/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,6bc2f527ffb44b6743c609c9140c365c,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,3,50,SVC,Jaro-Winkler,gzip_classifier.GzipClassifier,True,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
89,6c9b48d57e7a88b691951c8de4b131ef,train,deckard.base.experiment.Experiment,6c9b48d57e7a88b691951c8de4b131ef,sms_spam,cpu,6c9b48d57e7a88b691951c8de4b131ef,6c9b48d57e7a88b691951c8de4b131ef,GzipClassifier,6c9b48d57e7a88b691951c8de4b131ef,6c9b48d57e7a88b691951c8de4b131ef,155.011299687,0.155011299687,1708477163.0206442,1708477309.3105958,cpu,21.680013401,0.021680013401,1708477309.3111537,1708477330.095787,cpu,0.7,10.361632919311525,sms_spam/reports/train/6c9b48d57e7a88b691951c8de4b131ef/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,6c9b48d57e7a88b691951c8de4b131ef,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,5,500,SVC,Levenshtein,gzip_classifier.GzipClassifier,False,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
92,7206462292f98fa2d12ab043eff0ad9e,train,deckard.base.experiment.Experiment,7206462292f98fa2d12ab043eff0ad9e,sms_spam,cpu,7206462292f98fa2d12ab043eff0ad9e,7206462292f98fa2d12ab043eff0ad9e,GzipClassifier,7206462292f98fa2d12ab043eff0ad9e,7206462292f98fa2d12ab043eff0ad9e,153.720086291,0.153720086291,1708477168.844689,1708477314.0062397,cpu,17.106249855,0.017106249855,1708477314.0066545,1708477329.7167535,cpu,0.69,10.707020683288574,sms_spam/reports/train/7206462292f98fa2d12ab043eff0ad9e/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,7206462292f98fa2d12ab043eff0ad9e,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,5,100,Random,Jaro,gzip_classifier.GzipClassifier,False,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
93,72c5b291cb2db1fdb259aae77fdd0f30,train,deckard.base.experiment.Experiment,72c5b291cb2db1fdb259aae77fdd0f30,sms_spam,cpu,72c5b291cb2db1fdb259aae77fdd0f30,72c5b291cb2db1fdb259aae77fdd0f30,GzipClassifier,72c5b291cb2db1fdb259aae77fdd0f30,72c5b291cb2db1fdb259aae77fdd0f30,148.605797553,0.148605797553,1708478183.4962544,1708478326.6562097,cpu,18.303318763,0.018303318763,1708476439.448261,1708476456.1826916,cpu,0.86,4.835428695287496,sms_spam/reports/train/72c5b291cb2db1fdb259aae77fdd0f30/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,72c5b291cb2db1fdb259aae77fdd0f30,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,7,100,Medoid,Jaro-Winkler,gzip_classifier.GzipClassifier,False,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
95,7792daa0ea4e1b35b94e96d6ab9929eb,train,deckard.base.experiment.Experiment,7792daa0ea4e1b35b94e96d6ab9929eb,sms_spam,cpu,7792daa0ea4e1b35b94e96d6ab9929eb,7792daa0ea4e1b35b94e96d6ab9929eb,GzipClassifier,7792daa0ea4e1b35b94e96d6ab9929eb,7792daa0ea4e1b35b94e96d6ab9929eb,107.275862201,0.107275862201,1708475050.42321,1708475151.1874044,cpu,7.530081342,0.007530081342,1708475151.1874902,1708475158.4635267,cpu,0.87,4.49004093170166,sms_spam/reports/train/7792daa0ea4e1b35b94e96d6ab9929eb/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,7792daa0ea4e1b35b94e96d6ab9929eb,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,11,20,Medoid,Ratio,gzip_classifier.GzipClassifier,True,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
96,78cda309170579372da430aded7609f5,train,deckard.base.experiment.Experiment,78cda309170579372da430aded7609f5,sms_spam,cpu,78cda309170579372da430aded7609f5,78cda309170579372da430aded7609f5,GzipClassifier,78cda309170579372da430aded7609f5,78cda309170579372da430aded7609f5,158.429450187,0.158429450187,1708478000.593502,1708478154.249512,cpu,88.043128879,0.088043128879,1708478154.2496192,1708478238.7348197,cpu,0.86,4.835428695678711,sms_spam/reports/train/78cda309170579372da430aded7609f5/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,78cda309170579372da430aded7609f5,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,3,500,Medoid,Hamming,gzip_classifier.GzipClassifier,False,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
98,7abdd2d02f55bf918a70af819e25bd82,train,deckard.base.experiment.Experiment,7abdd2d02f55bf918a70af819e25bd82,sms_spam,cpu,7abdd2d02f55bf918a70af819e25bd82,7abdd2d02f55bf918a70af819e25bd82,GzipClassifier,7abdd2d02f55bf918a70af819e25bd82,7abdd2d02f55bf918a70af819e25bd82,119.372442604,0.119372442604,1708478562.285714,1708478674.602024,cpu,55.321750502,0.055321750502,1708478510.1509027,1708478561.9282022,cpu,0.88,4.144653167389282,sms_spam/reports/train/7abdd2d02f55bf918a70af819e25bd82/predictions.json,sms_spam/reports/train/7abdd2d02f55bf918a70af819e25bd82/exception.log,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,7abdd2d02f55bf918a70af819e25bd82,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,5,200,Sum,Hamming,gzip_classifier.GzipClassifier,True,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
99,81432cff86738af5e764cdebc24be6e4,train,deckard.base.experiment.Experiment,81432cff86738af5e764cdebc24be6e4,sms_spam,cpu,81432cff86738af5e764cdebc24be6e4,81432cff86738af5e764cdebc24be6e4,GzipClassifier,81432cff86738af5e764cdebc24be6e4,81432cff86738af5e764cdebc24be6e4,106.305099111,0.106305099111,1708474864.8573165,1708474964.7619438,cpu,15.212139554,0.015212139554,1708474964.7623882,1708474978.8258145,cpu,0.36,22.10481689453125,sms_spam/reports/train/81432cff86738af5e764cdebc24be6e4/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,81432cff86738af5e764cdebc24be6e4,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,3,50,Random,Ratio,gzip_classifier.GzipClassifier,True,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
100,8202910a1b5b4f92d47fe3953d0e5ce4,train,deckard.base.experiment.Experiment,8202910a1b5b4f92d47fe3953d0e5ce4,sms_spam,cpu,8202910a1b5b4f92d47fe3953d0e5ce4,8202910a1b5b4f92d47fe3953d0e5ce4,GzipClassifier,8202910a1b5b4f92d47fe3953d0e5ce4,8202910a1b5b4f92d47fe3953d0e5ce4,146.659027924,0.146659027924,1708478191.29466,1708478331.981603,cpu,7.592903632,0.007592903632,1708478331.9819412,1708478339.5053985,cpu,0.87,4.49004093170166,sms_spam/reports/train/8202910a1b5b4f92d47fe3953d0e5ce4/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,8202910a1b5b4f92d47fe3953d0e5ce4,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,5,10,KNN,Ratio,gzip_classifier.GzipClassifier,False,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
101,829858390072df9ef2e8075f76c09f37,train,deckard.base.experiment.Experiment,829858390072df9ef2e8075f76c09f37,sms_spam,cpu,829858390072df9ef2e8075f76c09f37,829858390072df9ef2e8075f76c09f37,GzipClassifier,829858390072df9ef2e8075f76c09f37,829858390072df9ef2e8075f76c09f37,161.634581972,0.161634581972,1708474979.2970493,1708475131.5938003,cpu,13.242176572,0.013242176572,1708475131.5939243,1708475143.881066,cpu,0.87,4.49004093170166,sms_spam/reports/train/829858390072df9ef2e8075f76c09f37/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,829858390072df9ef2e8075f76c09f37,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,11,50,Sum,Hamming,gzip_classifier.GzipClassifier,False,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
102,82be1f2c5775902a7c9ccfbd2b1b1b23,train,deckard.base.experiment.Experiment,82be1f2c5775902a7c9ccfbd2b1b1b23,sms_spam,cpu,82be1f2c5775902a7c9ccfbd2b1b1b23,82be1f2c5775902a7c9ccfbd2b1b1b23,GzipClassifier,82be1f2c5775902a7c9ccfbd2b1b1b23,82be1f2c5775902a7c9ccfbd2b1b1b23,150.991063452,0.150991063452,1708476126.6026037,1708476269.2937195,cpu,47.148034461,0.047148034461,1708476269.2945569,1708476312.999069,cpu,0.5,17.26938819885254,sms_spam/reports/train/82be1f2c5775902a7c9ccfbd2b1b1b23/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,82be1f2c5775902a7c9ccfbd2b1b1b23,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,11,200,Random,Jaro-Winkler,gzip_classifier.GzipClassifier,False,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
105,858d43e935fe4593f6e513fffefee47b,train,deckard.base.experiment.Experiment,858d43e935fe4593f6e513fffefee47b,sms_spam,cpu,858d43e935fe4593f6e513fffefee47b,858d43e935fe4593f6e513fffefee47b,GzipClassifier,858d43e935fe4593f6e513fffefee47b,858d43e935fe4593f6e513fffefee47b,157.050446309,0.157050446309,1708474865.1248076,1708475013.4622293,cpu,12.518667187,0.012518667187,1708475013.4623497,1708475025.440834,cpu,0.87,4.49004093170166,sms_spam/reports/train/858d43e935fe4593f6e513fffefee47b/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,858d43e935fe4593f6e513fffefee47b,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,7,10,KNN,Jaro-Winkler,gzip_classifier.GzipClassifier,False,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
106,85eb5fadf1eb1929a6d50f79e1ff6557,train,deckard.base.experiment.Experiment,85eb5fadf1eb1929a6d50f79e1ff6557,sms_spam,cpu,85eb5fadf1eb1929a6d50f79e1ff6557,85eb5fadf1eb1929a6d50f79e1ff6557,GzipClassifier,85eb5fadf1eb1929a6d50f79e1ff6557,85eb5fadf1eb1929a6d50f79e1ff6557,120.772309025,0.120772309025,1708477550.8566525,1708477664.3130708,cpu,54.771189735,0.054771189735,1708477499.296181,1708477550.4423952,cpu,0.91,3.1084898755419617,sms_spam/reports/train/85eb5fadf1eb1929a6d50f79e1ff6557/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,85eb5fadf1eb1929a6d50f79e1ff6557,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,1,200,Medoid,Hamming,gzip_classifier.GzipClassifier,True,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
107,865ec73bb912927d63ab4e8b8d7d6fbe,train,deckard.base.experiment.Experiment,865ec73bb912927d63ab4e8b8d7d6fbe,sms_spam,cpu,865ec73bb912927d63ab4e8b8d7d6fbe,865ec73bb912927d63ab4e8b8d7d6fbe,GzipClassifier,865ec73bb912927d63ab4e8b8d7d6fbe,865ec73bb912927d63ab4e8b8d7d6fbe,106.956444454,0.106956444454,1708477190.6336887,1708477290.836305,cpu,8.430681198,0.008430681198,1708477290.837054,1708477298.899887,cpu,0.87,4.49004093170166,sms_spam/reports/train/865ec73bb912927d63ab4e8b8d7d6fbe/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,865ec73bb912927d63ab4e8b8d7d6fbe,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,11,20,Medoid,Hamming,gzip_classifier.GzipClassifier,True,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
108,88cd3cfce6a8e2c950754f3a59e3e53b,train,deckard.base.experiment.Experiment,88cd3cfce6a8e2c950754f3a59e3e53b,sms_spam,cpu,88cd3cfce6a8e2c950754f3a59e3e53b,88cd3cfce6a8e2c950754f3a59e3e53b,GzipClassifier,88cd3cfce6a8e2c950754f3a59e3e53b,88cd3cfce6a8e2c950754f3a59e3e53b,139.439334216,0.139439334216,1708479144.0956492,1708479275.453122,cpu,27.667132121,0.027667132121,1708479125.0607505,1708479150.5111225,cpu,0.87,4.490040931338389,sms_spam/reports/train/88cd3cfce6a8e2c950754f3a59e3e53b/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,88cd3cfce6a8e2c950754f3a59e3e53b,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,1,100,Medoid,Levenshtein,gzip_classifier.GzipClassifier,False,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
110,89e9727cb57d96b3abedb3cca2427b5a,train,deckard.base.experiment.Experiment,89e9727cb57d96b3abedb3cca2427b5a,sms_spam,cpu,89e9727cb57d96b3abedb3cca2427b5a,89e9727cb57d96b3abedb3cca2427b5a,GzipClassifier,89e9727cb57d96b3abedb3cca2427b5a,89e9727cb57d96b3abedb3cca2427b5a,137.102882812,0.137102882812,1708475083.8463595,1708475212.8065734,cpu,65.497384894,0.065497384894,1708475212.8066683,1708475273.5146208,cpu,0.87,4.49004093170166,sms_spam/reports/train/89e9727cb57d96b3abedb3cca2427b5a/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,89e9727cb57d96b3abedb3cca2427b5a,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,1,500,Medoid,Ratio,gzip_classifier.GzipClassifier,False,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
112,8ba426dee5d7393e285cb0e3fe477459,train,deckard.base.experiment.Experiment,8ba426dee5d7393e285cb0e3fe477459,sms_spam,cpu,8ba426dee5d7393e285cb0e3fe477459,8ba426dee5d7393e285cb0e3fe477459,GzipClassifier,8ba426dee5d7393e285cb0e3fe477459,8ba426dee5d7393e285cb0e3fe477459,93.656649527,0.093656649527,1708475099.8255744,1708475187.8352542,cpu,7.610887788,0.007610887788,1708475187.8353336,1708475195.1220207,cpu,0.87,4.49004093170166,sms_spam/reports/train/8ba426dee5d7393e285cb0e3fe477459/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,8ba426dee5d7393e285cb0e3fe477459,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,7,10,KNN,Levenshtein,gzip_classifier.GzipClassifier,True,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
113,8fff6584e3fb10cbea93961bf5dae948,train,deckard.base.experiment.Experiment,8fff6584e3fb10cbea93961bf5dae948,sms_spam,cpu,8fff6584e3fb10cbea93961bf5dae948,8fff6584e3fb10cbea93961bf5dae948,GzipClassifier,8fff6584e3fb10cbea93961bf5dae948,8fff6584e3fb10cbea93961bf5dae948,167.22549379,0.16722549379,1708474965.6300187,1708475124.1538644,cpu,70.018253338,0.070018253338,1708475124.1539743,1708475189.5308046,cpu,0.86,4.835428695678711,sms_spam/reports/train/8fff6584e3fb10cbea93961bf5dae948/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,8fff6584e3fb10cbea93961bf5dae948,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,1,500,Medoid,Jaro-Winkler,gzip_classifier.GzipClassifier,False,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
114,923b3f0e3ddf54b10e85052f711d091c,train,deckard.base.experiment.Experiment,923b3f0e3ddf54b10e85052f711d091c,sms_spam,cpu,923b3f0e3ddf54b10e85052f711d091c,923b3f0e3ddf54b10e85052f711d091c,GzipClassifier,923b3f0e3ddf54b10e85052f711d091c,923b3f0e3ddf54b10e85052f711d091c,151.007705428,0.151007705428,1708476298.098949,1708476440.2056725,cpu,17.880650613,0.017880650613,1708476440.2059894,1708476456.6593373,cpu,0.87,4.49004093170166,sms_spam/reports/train/923b3f0e3ddf54b10e85052f711d091c/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.files.FileConfig,sms_spam,923b3f0e3ddf54b10e85052f711d091c,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,1000,deckard.base.model.ModelInitializer,Gzip,,3,100,Medoid,Hamming,gzip_classifier.GzipClassifier,False,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
