,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.algorithm,Condensing Method,model.init.distance_matrix,model.init.k,Condensing Ratio,Metric,model.init.modified,model.init.name,Symmetric,model.init.weights,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,model.init.C,model.init.class_weight,model.init.fit_intercept,model.init.max_iter,model.init.penalty,model.init.solver,model.init.tol,id,model.init.gamma,model.init.kernel
401,train,deckard.base.experiment.Experiment,a91f53cb32e411445e33ff0d3ecdace0,SMS Spam,cpu,a91f53cb32e411445e33ff0d3ecdace0,a91f53cb32e411445e33ff0d3ecdace0,k-Logistic,a91f53cb32e411445e33ff0d3ecdace0,a91f53cb32e411445e33ff0d3ecdace0,0.97,1.0361772848023498,cpu,1727394765.0456345,1727394720.1478958,48.64012001,0.121600300025,cpu,1727394720.1477578,1727394713.2771378,6.89144239,0.00689144239,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,a91f53cb32e411445e33ff0d3ecdace0,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,NearMiss,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.9,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,46.53046755259505,balanced,True,1000.0,l2,saga,0.0006769163270395,a91f53cb32e411445e33ff0d3ecdace0,,
402,train,deckard.base.experiment.Experiment,ac7ca44ff2217072d1664d2d03bfe0c1,SMS Spam,cpu,ac7ca44ff2217072d1664d2d03bfe0c1,ac7ca44ff2217072d1664d2d03bfe0c1,k-Logistic,ac7ca44ff2217072d1664d2d03bfe0c1,ac7ca44ff2217072d1664d2d03bfe0c1,0.97,1.0361772848023498,cpu,1727394699.2293396,1727394654.6640017,48.22326974,0.12055817435,cpu,1727394654.6636672,1727394648.7543042,5.93263294,0.00593263294,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,ac7ca44ff2217072d1664d2d03bfe0c1,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,NearMiss,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.9,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,741.5073685303165,balanced,True,1000.0,l2,saga,0.000958813958375,ac7ca44ff2217072d1664d2d03bfe0c1,,
403,train,deckard.base.experiment.Experiment,b0546831298abfb67f320c2633e877d2,SMS Spam,cpu,b0546831298abfb67f320c2633e877d2,b0546831298abfb67f320c2633e877d2,k-Logistic,b0546831298abfb67f320c2633e877d2,b0546831298abfb67f320c2633e877d2,0.97,1.0361772848023498,cpu,1727395284.339828,1727395239.6354587,47.85370163,0.119634254075,cpu,1727395239.6353576,1727395232.8382547,6.82354029,0.00682354029,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,b0546831298abfb67f320c2633e877d2,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,NearMiss,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.9,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,63.11923350455625,balanced,True,1000.0,l2,saga,0.00024218100949,b0546831298abfb67f320c2633e877d2,,
404,train,deckard.base.experiment.Experiment,b47b4e841e00958a53afee9ee83c132f,SMS Spam,cpu,b47b4e841e00958a53afee9ee83c132f,b47b4e841e00958a53afee9ee83c132f,k-Logistic,b47b4e841e00958a53afee9ee83c132f,b47b4e841e00958a53afee9ee83c132f,0.97,1.0361772848023498,cpu,1727394881.0281863,1727394839.172277,45.24528385,0.113113209625,cpu,1727394839.172177,1727394832.817638,6.36482971,0.00636482971,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,b47b4e841e00958a53afee9ee83c132f,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,NearMiss,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.9,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,124.10906338761748,balanced,False,1000.0,l2,saga,0.0008468088747586,b47b4e841e00958a53afee9ee83c132f,,
405,train,deckard.base.experiment.Experiment,b5571e51c6b1b3bbce559e97cdcec50c,SMS Spam,cpu,b5571e51c6b1b3bbce559e97cdcec50c,b5571e51c6b1b3bbce559e97cdcec50c,k-Logistic,b5571e51c6b1b3bbce559e97cdcec50c,b5571e51c6b1b3bbce559e97cdcec50c,0.95,1.7269608086748651,cpu,1727394996.3456092,1727394952.715641,46.79450242,0.11698625605,cpu,1727394952.7153552,1727394946.19849,6.53883045,0.00653883045,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,b5571e51c6b1b3bbce559e97cdcec50c,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,Random,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.9,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,1.283785111476876,balanced,True,1000.0,l2,saga,2.3694780917399827e-05,b5571e51c6b1b3bbce559e97cdcec50c,,
406,train,deckard.base.experiment.Experiment,b5db7824570fc0e91fa66474ed061a10,SMS Spam,cpu,b5db7824570fc0e91fa66474ed061a10,b5db7824570fc0e91fa66474ed061a10,k-Logistic,b5db7824570fc0e91fa66474ed061a10,b5db7824570fc0e91fa66474ed061a10,0.965,1.2088731657704788,cpu,1727394639.3158178,1727394595.5319765,47.28553699,0.118213842475,cpu,1727394595.5318704,1727394589.9224615,5.63841871,0.00563841871,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,b5db7824570fc0e91fa66474ed061a10,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,NearMiss,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.9,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,25.31236947518814,balanced,True,1000.0,l2,saga,0.0009819125332808,b5db7824570fc0e91fa66474ed061a10,,
407,train,deckard.base.experiment.Experiment,b745454d2227c5418cac805dedfb0b2e,SMS Spam,cpu,b745454d2227c5418cac805dedfb0b2e,b745454d2227c5418cac805dedfb0b2e,k-Logistic,b745454d2227c5418cac805dedfb0b2e,b745454d2227c5418cac805dedfb0b2e,0.97,1.0361772848023498,cpu,1727394828.1476004,1727394781.4639597,50.33827532,0.1258456883,cpu,1727394781.4638495,1727394774.6133847,6.86951414,0.00686951414,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,b745454d2227c5418cac805dedfb0b2e,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,NearMiss,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.9,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,15.178117728446626,balanced,True,1000.0,l2,saga,0.0001921092664863,b745454d2227c5418cac805dedfb0b2e,,
408,train,deckard.base.experiment.Experiment,b8a3032c7682c8bec76074d9d52d58d4,SMS Spam,cpu,b8a3032c7682c8bec76074d9d52d58d4,b8a3032c7682c8bec76074d9d52d58d4,k-Logistic,b8a3032c7682c8bec76074d9d52d58d4,b8a3032c7682c8bec76074d9d52d58d4,0.96,1.3815690467386077,cpu,1727395452.308293,1727395409.1694572,46.36614545,0.115915363625,cpu,1727395409.169332,1727395402.6121674,6.5778711,0.0065778711,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,b8a3032c7682c8bec76074d9d52d58d4,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,NearMiss,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.9,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,3.469540975944553,balanced,False,1000.0,l2,saga,0.0002603513145131,b8a3032c7682c8bec76074d9d52d58d4,,
409,train,deckard.base.experiment.Experiment,ba05210ac1c773378fa3b25adbc05d3e,SMS Spam,cpu,ba05210ac1c773378fa3b25adbc05d3e,ba05210ac1c773378fa3b25adbc05d3e,k-Logistic,ba05210ac1c773378fa3b25adbc05d3e,ba05210ac1c773378fa3b25adbc05d3e,0.97,1.0361772848023498,cpu,1727394640.09179,1727394596.737196,46.83842137,0.117096053425,cpu,1727394596.7371,1727394589.9221053,6.83451966,0.00683451966,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,ba05210ac1c773378fa3b25adbc05d3e,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,NearMiss,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.9,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,230.47207148904192,balanced,True,1000.0,l2,saga,0.0007957446950832,ba05210ac1c773378fa3b25adbc05d3e,,
410,train,deckard.base.experiment.Experiment,bb0f88561008e38d29e418fc597b0677,SMS Spam,cpu,bb0f88561008e38d29e418fc597b0677,bb0f88561008e38d29e418fc597b0677,k-Logistic,bb0f88561008e38d29e418fc597b0677,bb0f88561008e38d29e418fc597b0677,0.97,1.0361772848023498,cpu,1727394703.3047276,1727394655.5721705,51.60570542,0.12901426355,cpu,1727394655.5720727,1727394648.7940483,6.80710528,0.00680710528,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,bb0f88561008e38d29e418fc597b0677,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,NearMiss,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.9,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,279.614398670228,balanced,True,1000.0,l2,saga,0.0002650178772074,bb0f88561008e38d29e418fc597b0677,,
411,train,deckard.base.experiment.Experiment,bccfce2b88b8833d1724191f9db194fb,SMS Spam,cpu,bccfce2b88b8833d1724191f9db194fb,bccfce2b88b8833d1724191f9db194fb,k-Logistic,bccfce2b88b8833d1724191f9db194fb,bccfce2b88b8833d1724191f9db194fb,0.97,1.0361772848023498,cpu,1727395106.5743191,1727395062.125165,47.50333178,0.11875832945,cpu,1727395062.1250682,1727395055.492064,6.65519031,0.00665519031,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,bccfce2b88b8833d1724191f9db194fb,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,NearMiss,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.9,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,909.7290569542428,balanced,True,1000.0,l2,saga,0.000166809894923,bccfce2b88b8833d1724191f9db194fb,,
412,train,deckard.base.experiment.Experiment,bd2ae6e15455a20810595b3e69403e70,SMS Spam,cpu,bd2ae6e15455a20810595b3e69403e70,bd2ae6e15455a20810595b3e69403e70,k-Logistic,bd2ae6e15455a20810595b3e69403e70,bd2ae6e15455a20810595b3e69403e70,0.97,1.0361772848023498,cpu,1727394826.6165202,1727394780.7365518,49.56085021,0.123902125525,cpu,1727394780.7362556,1727394774.6132808,6.15200086,0.00615200086,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,bd2ae6e15455a20810595b3e69403e70,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,Random,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.9,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,65.04882983328382,balanced,True,1000.0,l2,saga,0.0008234598090944,bd2ae6e15455a20810595b3e69403e70,,
413,train,deckard.base.experiment.Experiment,be57cce530c0b9afd98257e00f226657,SMS Spam,cpu,be57cce530c0b9afd98257e00f226657,be57cce530c0b9afd98257e00f226657,k-Logistic,be57cce530c0b9afd98257e00f226657,be57cce530c0b9afd98257e00f226657,0.97,1.0361772848023498,cpu,1727394766.317516,1727394720.1346357,49.79985125,0.124499628125,cpu,1727394720.1345427,1727394713.2768495,6.87906141,0.00687906141,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,be57cce530c0b9afd98257e00f226657,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,NearMiss,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.9,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,105.97357275690496,balanced,True,1000.0,l2,saga,0.0007484797886262,be57cce530c0b9afd98257e00f226657,,
414,train,deckard.base.experiment.Experiment,a8fc59a4bec6e57a3c1a08b112ed120e,SMS Spam,cpu,a8fc59a4bec6e57a3c1a08b112ed120e,a8fc59a4bec6e57a3c1a08b112ed120e,k-Logistic,a8fc59a4bec6e57a3c1a08b112ed120e,a8fc59a4bec6e57a3c1a08b112ed120e,0.91,3.1085438483685004,cpu,1727395165.3354747,1727395123.2093143,45.18602645,0.112965066125,cpu,1727395123.209227,1727395120.400219,2.83431289,0.00283431289,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,a8fc59a4bec6e57a3c1a08b112ed120e,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,Sum,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.9,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,61.20071230238844,balanced,True,1000.0,l2,saga,0.0020876988193124,a8fc59a4bec6e57a3c1a08b112ed120e,,
415,train,deckard.base.experiment.Experiment,025450f6e061c0fba35f8abfdde2ff07,SMS Spam,cpu,025450f6e061c0fba35f8abfdde2ff07,025450f6e061c0fba35f8abfdde2ff07,k-Logistic,025450f6e061c0fba35f8abfdde2ff07,025450f6e061c0fba35f8abfdde2ff07,0.9575,1.4679159877258845,cpu,1727394822.0391805,1727394778.1974325,47.34314914,0.11835787285,cpu,1727394778.197338,1727394774.6133015,3.60031336,0.00360031336,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,025450f6e061c0fba35f8abfdde2ff07,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,NearMiss,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.9,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,66.95008647409028,balanced,True,1000.0,l1,saga,0.0023548382893946,025450f6e061c0fba35f8abfdde2ff07,,
416,train,deckard.base.experiment.Experiment,007a7f0da8e9248d000e77d72d834e93,SMS Spam,cpu,007a7f0da8e9248d000e77d72d834e93,007a7f0da8e9248d000e77d72d834e93,k-Logistic,007a7f0da8e9248d000e77d72d834e93,007a7f0da8e9248d000e77d72d834e93,0.97,1.0361772848023498,cpu,1727395050.6455028,1727395008.2868686,45.4737441,0.11368436025,cpu,1727395008.286761,1727395001.6634529,6.65039776,0.00665039776,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,007a7f0da8e9248d000e77d72d834e93,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,NearMiss,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.9,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,13.498636772957145,balanced,True,1000.0,l2,saga,9.264813945778204e-05,007a7f0da8e9248d000e77d72d834e93,,
417,train,deckard.base.experiment.Experiment,ff1e9d9ae82685abbbfd7dbef501c396,SMS Spam,cpu,ff1e9d9ae82685abbbfd7dbef501c396,ff1e9d9ae82685abbbfd7dbef501c396,k-Logistic,ff1e9d9ae82685abbbfd7dbef501c396,ff1e9d9ae82685abbbfd7dbef501c396,0.9575,1.46791798671946,cpu,1727395582.019819,1727395554.263033,28.08191102,0.07020477755,cpu,1727395554.26293,1727395552.053676,2.23411223,0.00223411223,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,ff1e9d9ae82685abbbfd7dbef501c396,predictions.json,reports/condense/logistic/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.5,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,775.1221414456513,balanced,True,1000.0,l2,saga,1.95927458969436e-05,ff1e9d9ae82685abbbfd7dbef501c396,,
418,train,deckard.base.experiment.Experiment,29fbb489112078027d3ebbab8abe9cce,SMS Spam,cpu,29fbb489112078027d3ebbab8abe9cce,29fbb489112078027d3ebbab8abe9cce,k-Logistic,29fbb489112078027d3ebbab8abe9cce,29fbb489112078027d3ebbab8abe9cce,0.95,1.7269668056555918,cpu,1727395693.4670825,1727395666.539858,26.83282162,0.06708205405,cpu,1727395666.5397775,1727395664.1022897,2.45709157,0.00245709157,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,29fbb489112078027d3ebbab8abe9cce,predictions.json,reports/condense/logistic/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,NearMiss,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.5,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,21.47023827865212,balanced,True,1000.0,l2,saga,4.0142363288801205e-05,29fbb489112078027d3ebbab8abe9cce,,
419,train,deckard.base.experiment.Experiment,2a4670400fad0f95de6a9ef5a86e5d20,SMS Spam,cpu,2a4670400fad0f95de6a9ef5a86e5d20,2a4670400fad0f95de6a9ef5a86e5d20,k-Logistic,2a4670400fad0f95de6a9ef5a86e5d20,2a4670400fad0f95de6a9ef5a86e5d20,0.905,3.281225736381601,cpu,1727395966.1049902,1727395944.72787,25.37258575,0.063431464375,cpu,1727395944.7277827,1727395944.2998006,0.45766308,0.00045766308,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,2a4670400fad0f95de6a9ef5a86e5d20,predictions.json,reports/condense/logistic/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.5,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,37.03132736093759,,True,1000.0,l1,saga,0.0101694446194295,2a4670400fad0f95de6a9ef5a86e5d20,,
420,train,deckard.base.experiment.Experiment,2adee1187bbd0228554225af2fbab150,SMS Spam,cpu,2adee1187bbd0228554225af2fbab150,2adee1187bbd0228554225af2fbab150,k-Logistic,2adee1187bbd0228554225af2fbab150,2adee1187bbd0228554225af2fbab150,0.945,1.8996606876301447,cpu,1727395582.1381133,1727395555.1558442,27.30864757,0.068271618925,cpu,1727395555.1557636,1727395552.0543191,3.12772288,0.00312772288,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,2adee1187bbd0228554225af2fbab150,predictions.json,reports/condense/logistic/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,NearMiss,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.5,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,6.9419354800643465,balanced,True,1000.0,l1,saga,9.349362867250912e-05,2adee1187bbd0228554225af2fbab150,,
