,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.algorithm,model.init.k,Condensing Ratio,Metric,model.init.name,Symmetric,model.init.weights,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method,model.init.modified,model.init.C,model.init.class_weight,model.init.fit_intercept,model.init.max_iter,model.init.penalty,model.init.solver,model.init.tol,id,model.init.gamma,model.init.kernel
24,train,deckard.base.experiment.Experiment,ded2a1eb9c8ecde59c0f906bce5703e2,Truthseeker,cpu,ded2a1eb9c8ecde59c0f906bce5703e2,ded2a1eb9c8ecde59c0f906bce5703e2,k-KNN,ded2a1eb9c8ecde59c0f906bce5703e2,ded2a1eb9c8ecde59c0f906bce5703e2,0.49,17.615023836607808,cpu,1725668546.080095,1725668543.5643148,2.65173708,0.0265173708,cpu,1725668543.563933,1725668540.4103253,3.27588945,0.0109196315,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,300,deckard.base.files.FileConfig,data,67952775d35950112b4680f4dc2a0252,.pkl,truthseeker,ded2a1eb9c8ecde59c0f906bce5703e2,predictions.json,reports/gzip_knn/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,300,BotScoreBinary,brute,7.0,1,Hamming,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,ded2a1eb9c8ecde59c0f906bce5703e2,,
25,train,deckard.base.experiment.Experiment,da667659bdcbf9d2f2045d2829796aac,Truthseeker,cpu,da667659bdcbf9d2f2045d2829796aac,da667659bdcbf9d2f2045d2829796aac,k-KNN,da667659bdcbf9d2f2045d2829796aac,da667659bdcbf9d2f2045d2829796aac,0.5,17.269428177326848,cpu,1725669309.6166518,1725669307.4475148,2.24643143,0.0224643143,cpu,1725669307.4473372,1725669304.5376875,2.93409513,0.0097803171,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,5,True,True,100,300,deckard.base.files.FileConfig,data,5e22ed5a3e0f8b85cfb276caf65edee6,.pkl,truthseeker,da667659bdcbf9d2f2045d2829796aac,predictions.json,reports/gzip_knn/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,5,True,True,100,300,BotScoreBinary,brute,3.0,1,Jaro,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,da667659bdcbf9d2f2045d2829796aac,,
26,train,deckard.base.experiment.Experiment,d8d4488dc63199e150854fb3e8fd1a68,Truthseeker,cpu,d8d4488dc63199e150854fb3e8fd1a68,d8d4488dc63199e150854fb3e8fd1a68,k-KNN,d8d4488dc63199e150854fb3e8fd1a68,d8d4488dc63199e150854fb3e8fd1a68,0.5,17.269684048504516,cpu,1725669177.7990794,1725669069.6257677,116.90019113,1.1690019113,cpu,1725669069.624773,1725668903.5062478,179.43002059,0.5981000686333333,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,300,deckard.base.files.FileConfig,data,df625874ecb0abdc811c4f0a54af3428,.pkl,truthseeker,d8d4488dc63199e150854fb3e8fd1a68,predictions.json,reports/gzip_knn/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,300,BotScoreBinary,brute,11.0,1,LZMA,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,d8d4488dc63199e150854fb3e8fd1a68,,
27,train,deckard.base.experiment.Experiment,d7dc56c0c3e5a057b7c47c9dfe5eca89,Truthseeker,cpu,d7dc56c0c3e5a057b7c47c9dfe5eca89,d7dc56c0c3e5a057b7c47c9dfe5eca89,k-KNN,d7dc56c0c3e5a057b7c47c9dfe5eca89,d7dc56c0c3e5a057b7c47c9dfe5eca89,0.51,16.924088389223556,cpu,1725669188.997443,1725669186.8533068,2.24263364,0.0224263364,cpu,1725669186.8531537,1725669183.8530672,3.10683963,0.0103561321,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,300,deckard.base.files.FileConfig,data,df625874ecb0abdc811c4f0a54af3428,.pkl,truthseeker,d7dc56c0c3e5a057b7c47c9dfe5eca89,predictions.json,reports/gzip_knn/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,300,BotScoreBinary,brute,7.0,1,Ratio,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,d7dc56c0c3e5a057b7c47c9dfe5eca89,,
28,train,deckard.base.experiment.Experiment,d74b1bce8914ada38727febe6f901e35,Truthseeker,cpu,d74b1bce8914ada38727febe6f901e35,d74b1bce8914ada38727febe6f901e35,k-KNN,d74b1bce8914ada38727febe6f901e35,d74b1bce8914ada38727febe6f901e35,0.56,15.197213537272438,cpu,1725668801.2561717,1725668798.2485163,3.38725039,0.0338725039,cpu,1725668798.2483444,1725668793.137628,5.79832496,0.0193277498666666,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,6,True,True,100,300,deckard.base.files.FileConfig,data,b7fc77388068870e5faba1474ea599d0,.pkl,truthseeker,d74b1bce8914ada38727febe6f901e35,predictions.json,reports/gzip_knn/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,6,True,True,100,300,BotScoreBinary,brute,5.0,1,ZSTD,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,d74b1bce8914ada38727febe6f901e35,,
29,train,deckard.base.experiment.Experiment,d3639afe185f5794ef0f469981c25f71,Truthseeker,cpu,d3639afe185f5794ef0f469981c25f71,d3639afe185f5794ef0f469981c25f71,k-KNN,d3639afe185f5794ef0f469981c25f71,d3639afe185f5794ef0f469981c25f71,0.57,14.851817777349028,cpu,1725668412.026224,1725668409.8487182,2.25433864,0.0225433864,cpu,1725668409.8483768,1725668406.757888,3.18152967,0.0106050989,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,300,deckard.base.files.FileConfig,data,df625874ecb0abdc811c4f0a54af3428,.pkl,truthseeker,d3639afe185f5794ef0f469981c25f71,predictions.json,reports/gzip_knn/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,300,BotScoreBinary,brute,3.0,1,Ratio,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,d3639afe185f5794ef0f469981c25f71,,
30,train,deckard.base.experiment.Experiment,cc348cb0aeb5fc5c6cb46da91f569f27,Truthseeker,cpu,cc348cb0aeb5fc5c6cb46da91f569f27,cc348cb0aeb5fc5c6cb46da91f569f27,k-KNN,cc348cb0aeb5fc5c6cb46da91f569f27,cc348cb0aeb5fc5c6cb46da91f569f27,0.49,17.6149918527106,cpu,1725668390.187706,1725668354.0805235,37.01337072,0.3701337072,cpu,1725668354.0791175,1725668299.0917535,56.18646212,0.1872882070666666,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,6,True,True,100,300,deckard.base.files.FileConfig,data,b7fc77388068870e5faba1474ea599d0,.pkl,truthseeker,cc348cb0aeb5fc5c6cb46da91f569f27,predictions.json,reports/gzip_knn/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,6,True,True,100,300,BotScoreBinary,brute,7.0,1,SeqRatio,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,cc348cb0aeb5fc5c6cb46da91f569f27,,
31,train,deckard.base.experiment.Experiment,cc1b078e80188d8538d4bd60c48ebb9c,Truthseeker,cpu,cc1b078e80188d8538d4bd60c48ebb9c,cc1b078e80188d8538d4bd60c48ebb9c,k-KNN,cc1b078e80188d8538d4bd60c48ebb9c,cc1b078e80188d8538d4bd60c48ebb9c,0.55,15.54268126096456,cpu,1725668549.511511,1725668545.807563,4.19394445,0.0419394445,cpu,1725668545.80718,1725668540.289143,6.22714104,0.0207571368,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,300,deckard.base.files.FileConfig,data,67952775d35950112b4680f4dc2a0252,.pkl,truthseeker,cc1b078e80188d8538d4bd60c48ebb9c,predictions.json,reports/gzip_knn/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,300,BotScoreBinary,brute,1.0,1,ZSTD,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,cc1b078e80188d8538d4bd60c48ebb9c,,
32,train,deckard.base.experiment.Experiment,bef813ab6f5b481b0af85398097a8e28,Truthseeker,cpu,bef813ab6f5b481b0af85398097a8e28,bef813ab6f5b481b0af85398097a8e28,k-KNN,bef813ab6f5b481b0af85398097a8e28,bef813ab6f5b481b0af85398097a8e28,0.51,16.924176344940875,cpu,1725668890.7148557,1725668851.839028,44.38443377,0.4438443377,cpu,1725668851.8378203,1725668793.130148,66.78864863,0.2226288287666666,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,6,True,True,100,300,deckard.base.files.FileConfig,data,b7fc77388068870e5faba1474ea599d0,.pkl,truthseeker,bef813ab6f5b481b0af85398097a8e28,predictions.json,reports/gzip_knn/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,6,True,True,100,300,BotScoreBinary,brute,1.0,1,LZMA,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,bef813ab6f5b481b0af85398097a8e28,,
33,train,deckard.base.experiment.Experiment,14130f4eb4cbc31157591cb6e3b3519e,Truthseeker,cpu,14130f4eb4cbc31157591cb6e3b3519e,14130f4eb4cbc31157591cb6e3b3519e,k-KNN,14130f4eb4cbc31157591cb6e3b3519e,14130f4eb4cbc31157591cb6e3b3519e,0.52,16.57875659709456,cpu,1725668172.3845053,1725668091.8759365,87.33895104,0.8733895104,cpu,1725668091.8756168,1725667967.0780098,136.12619933,0.4537539977666666,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,8,True,True,100,300,deckard.base.files.FileConfig,data,f2ed5f96092ac66e778dde22a95859b7,.pkl,truthseeker,14130f4eb4cbc31157591cb6e3b3519e,predictions.json,reports/gzip_knn/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,8,True,True,100,300,BotScoreBinary,brute,3.0,1,LZMA,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,14130f4eb4cbc31157591cb6e3b3519e,,
34,train,deckard.base.experiment.Experiment,bdf59def5e5fc760fd4fc913bec2dbbf,Truthseeker,cpu,bdf59def5e5fc760fd4fc913bec2dbbf,bdf59def5e5fc760fd4fc913bec2dbbf,k-KNN,bdf59def5e5fc760fd4fc913bec2dbbf,bdf59def5e5fc760fd4fc913bec2dbbf,0.53,16.233408813016965,cpu,1725668703.70191,1725668699.141904,7.55548883,0.0755548883,cpu,1725668699.1417446,1725668692.4633234,11.17757749,0.0372585916333333,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,4,True,True,100,300,deckard.base.files.FileConfig,data,ac586dd8a01ac20db3c155ff29a61a28,.pkl,truthseeker,bdf59def5e5fc760fd4fc913bec2dbbf,predictions.json,reports/gzip_knn/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,4,True,True,100,300,BotScoreBinary,brute,3.0,1,BZ2,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,bdf59def5e5fc760fd4fc913bec2dbbf,,
35,train,deckard.base.experiment.Experiment,b60bb52f212241e9d82eca8eab657385,Truthseeker,cpu,b60bb52f212241e9d82eca8eab657385,b60bb52f212241e9d82eca8eab657385,k-KNN,b60bb52f212241e9d82eca8eab657385,b60bb52f212241e9d82eca8eab657385,0.55,15.54266526901596,cpu,1725668308.7877314,1725668304.816263,6.88790481,0.0688790481,cpu,1725668304.8159814,1725668298.9791815,10.15791315,0.0338597105,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,3,True,True,100,300,deckard.base.files.FileConfig,data,c9f15f9f3e0664cb548d17ea403d3f00,.pkl,truthseeker,b60bb52f212241e9d82eca8eab657385,predictions.json,reports/gzip_knn/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,3,True,True,100,300,BotScoreBinary,brute,7.0,1,BZ2,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,b60bb52f212241e9d82eca8eab657385,,
36,train,deckard.base.experiment.Experiment,ad346abc185ba6556f7e417194dda551,Truthseeker,cpu,ad346abc185ba6556f7e417194dda551,ad346abc185ba6556f7e417194dda551,k-KNN,ad346abc185ba6556f7e417194dda551,ad346abc185ba6556f7e417194dda551,0.52,16.578836556837583,cpu,1725668706.6303248,1725668702.5653062,6.90648363,0.0690648363,cpu,1725668702.5650558,1725668696.4976163,10.55412986,0.0351804328666666,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,3,True,True,100,300,deckard.base.files.FileConfig,data,c9f15f9f3e0664cb548d17ea403d3f00,.pkl,truthseeker,ad346abc185ba6556f7e417194dda551,predictions.json,reports/gzip_knn/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,3,True,True,100,300,BotScoreBinary,brute,3.0,1,BZ2,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,ad346abc185ba6556f7e417194dda551,,
37,train,deckard.base.experiment.Experiment,a9b56daf662ceb80435d68457c3166f7,Truthseeker,cpu,a9b56daf662ceb80435d68457c3166f7,a9b56daf662ceb80435d68457c3166f7,k-KNN,a9b56daf662ceb80435d68457c3166f7,a9b56daf662ceb80435d68457c3166f7,0.59,14.16113820114244,cpu,1725667962.8228228,1725667867.3480816,103.67304832,1.0367304832,cpu,1725667867.3478377,1725667711.4533806,168.63318106,0.5621106035333333,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,300,deckard.base.files.FileConfig,data,df625874ecb0abdc811c4f0a54af3428,.pkl,truthseeker,a9b56daf662ceb80435d68457c3166f7,predictions.json,reports/gzip_knn/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,300,BotScoreBinary,brute,7.0,1,LZMA,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,a9b56daf662ceb80435d68457c3166f7,,
38,train,deckard.base.experiment.Experiment,a8d521906a2e1b5383d0ebeb54f74cc2,Truthseeker,cpu,a8d521906a2e1b5383d0ebeb54f74cc2,a8d521906a2e1b5383d0ebeb54f74cc2,k-KNN,a8d521906a2e1b5383d0ebeb54f74cc2,a8d521906a2e1b5383d0ebeb54f74cc2,0.53,16.23344079691417,cpu,1725668294.7411554,1725668248.1578703,52.77629164,0.5277629164,cpu,1725668248.1565807,1725668177.3052514,79.29879072,0.2643293024,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,300,deckard.base.files.FileConfig,data,df625874ecb0abdc811c4f0a54af3428,.pkl,truthseeker,a8d521906a2e1b5383d0ebeb54f74cc2,predictions.json,reports/gzip_knn/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,300,BotScoreBinary,brute,1.0,1,LZMA,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,a8d521906a2e1b5383d0ebeb54f74cc2,,
39,train,deckard.base.experiment.Experiment,a29ac1d0e34045ed866dabc1fe0aa340,Truthseeker,cpu,a29ac1d0e34045ed866dabc1fe0aa340,a29ac1d0e34045ed866dabc1fe0aa340,k-KNN,a29ac1d0e34045ed866dabc1fe0aa340,a29ac1d0e34045ed866dabc1fe0aa340,0.51,16.924216324812388,cpu,1725668687.87384,1725668685.6989715,2.23389739,0.0223389739,cpu,1725668685.698001,1725668682.6156645,3.1472584,0.0104908613333333,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,300,deckard.base.files.FileConfig,data,df625874ecb0abdc811c4f0a54af3428,.pkl,truthseeker,a29ac1d0e34045ed866dabc1fe0aa340,predictions.json,reports/gzip_knn/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,300,BotScoreBinary,brute,3.0,1,Levenshtein,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,a29ac1d0e34045ed866dabc1fe0aa340,,
40,train,deckard.base.experiment.Experiment,9c73d9ad46125864fb57bbb2a1b06ed9,Truthseeker,cpu,9c73d9ad46125864fb57bbb2a1b06ed9,9c73d9ad46125864fb57bbb2a1b06ed9,k-KNN,9c73d9ad46125864fb57bbb2a1b06ed9,9c73d9ad46125864fb57bbb2a1b06ed9,0.53,16.233328853273946,cpu,1725669193.6240387,1725669191.285536,2.43523395,0.0243523395,cpu,1725669191.2854338,1725669187.8765397,3.51562421,0.0117187473666666,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,6,True,True,100,300,deckard.base.files.FileConfig,data,b7fc77388068870e5faba1474ea599d0,.pkl,truthseeker,9c73d9ad46125864fb57bbb2a1b06ed9,predictions.json,reports/gzip_knn/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,6,True,True,100,300,BotScoreBinary,brute,7.0,1,Jaro-Winkler,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,9c73d9ad46125864fb57bbb2a1b06ed9,,
41,train,deckard.base.experiment.Experiment,98b1edd4eed11f1be7ecb8607022fba2,Truthseeker,cpu,98b1edd4eed11f1be7ecb8607022fba2,98b1edd4eed11f1be7ecb8607022fba2,k-KNN,98b1edd4eed11f1be7ecb8607022fba2,98b1edd4eed11f1be7ecb8607022fba2,0.52,16.578820564888975,cpu,1725668909.9897296,1725668907.5613315,2.50813256,0.0250813256,cpu,1725668907.5609865,1725668903.5245607,4.28639892,0.0142879964,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,7,True,True,100,300,deckard.base.files.FileConfig,data,e991c20aa9e9184460a79193d7651620,.pkl,truthseeker,98b1edd4eed11f1be7ecb8607022fba2,predictions.json,reports/gzip_knn/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,7,True,True,100,300,BotScoreBinary,brute,5.0,1,Hamming,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,98b1edd4eed11f1be7ecb8607022fba2,,
42,train,deckard.base.experiment.Experiment,970ce67cc9c8ecf5ac6a250c48c6f118,Truthseeker,cpu,970ce67cc9c8ecf5ac6a250c48c6f118,970ce67cc9c8ecf5ac6a250c48c6f118,k-KNN,970ce67cc9c8ecf5ac6a250c48c6f118,970ce67cc9c8ecf5ac6a250c48c6f118,0.52,16.578772589043165,cpu,1725669178.234248,1725669070.9323108,115.83423304,1.1583423304,cpu,1725669070.931559,1725668903.5054448,180.76452416,0.6025484138666667,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,8,True,True,100,300,deckard.base.files.FileConfig,data,f2ed5f96092ac66e778dde22a95859b7,.pkl,truthseeker,970ce67cc9c8ecf5ac6a250c48c6f118,predictions.json,reports/gzip_knn/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,8,True,True,100,300,BotScoreBinary,brute,5.0,1,LZMA,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,970ce67cc9c8ecf5ac6a250c48c6f118,,
43,train,deckard.base.experiment.Experiment,9336fae78b31558a1eab412dc99b74ba,Truthseeker,cpu,9336fae78b31558a1eab412dc99b74ba,9336fae78b31558a1eab412dc99b74ba,k-KNN,9336fae78b31558a1eab412dc99b74ba,9336fae78b31558a1eab412dc99b74ba,0.51,16.92422432078669,cpu,1725668678.2773712,1725668623.3612242,60.96488513,0.6096488513,cpu,1725668623.360078,1725668540.4472687,92.07424127,0.3069141375666667,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,7,True,True,100,300,deckard.base.files.FileConfig,data,e991c20aa9e9184460a79193d7651620,.pkl,truthseeker,9336fae78b31558a1eab412dc99b74ba,predictions.json,reports/gzip_knn/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,7,True,True,100,300,BotScoreBinary,brute,7.0,1,LZMA,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,9336fae78b31558a1eab412dc99b74ba,,
44,train,deckard.base.experiment.Experiment,8c4f40b25824023ade12263ecd816a7c,Truthseeker,cpu,8c4f40b25824023ade12263ecd816a7c,8c4f40b25824023ade12263ecd816a7c,k-KNN,8c4f40b25824023ade12263ecd816a7c,8c4f40b25824023ade12263ecd816a7c,0.52,16.57884455281188,cpu,1725668399.627357,1725668361.4614227,43.2592644,0.432592644,cpu,1725668361.4606817,1725668303.5120215,65.70101964,0.2190033988,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,5,True,True,100,300,deckard.base.files.FileConfig,data,5e22ed5a3e0f8b85cfb276caf65edee6,.pkl,truthseeker,8c4f40b25824023ade12263ecd816a7c,predictions.json,reports/gzip_knn/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,5,True,True,100,300,BotScoreBinary,brute,7.0,1,LZMA,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,8c4f40b25824023ade12263ecd816a7c,,
45,train,deckard.base.experiment.Experiment,e3e79939ddb28c7b7289bb5b470dd40f,Truthseeker,cpu,e3e79939ddb28c7b7289bb5b470dd40f,e3e79939ddb28c7b7289bb5b470dd40f,k-KNN,e3e79939ddb28c7b7289bb5b470dd40f,e3e79939ddb28c7b7289bb5b470dd40f,0.5,17.269684048504516,cpu,1725669173.072673,1725669066.6805866,114.8870971,1.148870971,cpu,1725669066.6797817,1725668903.5217333,176.16794911,0.5872264970333333,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,300,deckard.base.files.FileConfig,data,df625874ecb0abdc811c4f0a54af3428,.pkl,truthseeker,e3e79939ddb28c7b7289bb5b470dd40f,predictions.json,reports/gzip_knn/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,300,BotScoreBinary,brute,11.0,1,LZMA,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,e3e79939ddb28c7b7289bb5b470dd40f,,
46,train,deckard.base.experiment.Experiment,131ba95316be5d59e06e4edfd3cfc41c,Truthseeker,cpu,131ba95316be5d59e06e4edfd3cfc41c,131ba95316be5d59e06e4edfd3cfc41c,k-KNN,131ba95316be5d59e06e4edfd3cfc41c,131ba95316be5d59e06e4edfd3cfc41c,0.45,18.99655890045563,cpu,1725668702.98307,1725668698.8094754,7.13518697,0.0713518697,cpu,1725668698.8091843,1725668692.33385,10.88963081,0.0362987693666666,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,5,True,True,100,300,deckard.base.files.FileConfig,data,5e22ed5a3e0f8b85cfb276caf65edee6,.pkl,truthseeker,131ba95316be5d59e06e4edfd3cfc41c,predictions.json,reports/gzip_knn/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,5,True,True,100,300,BotScoreBinary,brute,3.0,1,BZ2,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla,,,,,,,,131ba95316be5d59e06e4edfd3cfc41c,,
